,sensor,agg,axis,feature_name,fi_all,fi_dynamic,fi_standing,fi_sitting,fi_laying,fi_walking,fi_walking_up,fi_walking_down
35,tBodyAcc,arCoeff(),"Z,3","tBodyAcc-arCoeff()-Z,3",0.0003414797318848346,0.0,0.00037638385702428996,0.00041856819958906166,5.4865424241938126e-05,0.0002455571008058818,0.0002596577719026639,0.0002596577719026639
36,tBodyAcc,arCoeff(),"Z,4","tBodyAcc-arCoeff()-Z,4",0.0004014029908740629,0.0,0.0004874901585166583,0.0005199245475027953,0.0,0.00016570526128071607,0.00034973709644937136,0.00034973709644937136
37,tBodyAcc,correlation(),"X,Y","tBodyAcc-correlation()-X,Y",0.005179776843235289,1.960806731912579e-05,0.0022839355880765024,0.0031162135702310317,0.0017641227624269119,0.02433875490950927,0.002092790640581265,0.002092790640581265
38,tBodyAcc,correlation(),"X,Z","tBodyAcc-correlation()-X,Z",0.0013420847427009347,0.0,0.0015933086778794933,0.001562446047296899,6.733022306380757e-05,0.0003959170660024481,0.0011492519360737359,0.0011492519360737359
39,tBodyAcc,correlation(),"Y,Z","tBodyAcc-correlation()-Y,Z",0.0030882063349843437,0.0,0.004076634310007975,0.005816318871432412,0.012396085716422593,0.0008431879386524264,0.000561568596834231,0.000561568596834231
40,tGravityAcc,mean(),X,tGravityAcc-mean()-X,0.023414251557444307,6.855261418202764e-05,0.02680856463100981,0.028211577959019594,0.05674439147334544,0.0018713022958310008,0.004193008470968462,0.004193008470968462
41,tGravityAcc,mean(),Y,tGravityAcc-mean()-Y,0.02090292327897812,2.9373110353595556e-05,0.05165640381535205,0.050046933892306064,0.050838077876139975,0.0019686948468641808,0.03414794720091165,0.03414794720091165
42,tGravityAcc,mean(),Z,tGravityAcc-mean()-Z,0.013568959632666841,4.908204087937994e-05,0.01515555561101742,0.007070120031647854,0.042226482385368365,0.0001932058007074877,0.002571158499041884,0.002571158499041884
43,tGravityAcc,std(),X,tGravityAcc-std()-X,0.003628820327380102,0.0,0.0015627787169278584,0.000587766303791946,0.001628384030637685,0.0013281426007978583,0.0009525386394842649,0.0009525386394842649
44,tGravityAcc,std(),Y,tGravityAcc-std()-Y,0.001338130804841221,0.0,0.0014734406274379622,0.0012443161157598315,0.001284434047084233,0.006336022445635225,0.00028823212454524643,0.00028823212454524643
45,tGravityAcc,std(),Z,tGravityAcc-std()-Z,0.0007499298375193379,9.805938607662445e-05,0.0002635047732949556,0.00017072851148175434,0.0,0.0017344058353396035,0.0005209377588952509,0.0005209377588952509
46,tGravityAcc,mad(),X,tGravityAcc-mad()-X,0.0013057864888516007,0.0,0.005805942401158996,0.0012378134792911187,0.002780959798283348,0.0033400292489420506,0.0005904380810077036,0.0005904380810077036
47,tGravityAcc,mad(),Y,tGravityAcc-mad()-Y,0.0007888018619899291,3.932568490928831e-05,0.0009453534173098865,0.0011707847685422897,0.00040752712457720064,0.0032957104961068525,0.0006193190919016589,0.0006193190919016589
48,tGravityAcc,mad(),Z,tGravityAcc-mad()-Z,0.00038636271258070604,2.9411543017651098e-05,0.0002963764217986942,0.00036282466397090845,0.00031326147120605677,0.0033083062962605617,0.0005804915531688362,0.0005804915531688362
49,tGravityAcc,max(),X,tGravityAcc-max()-X,0.03279838211632506,9.732820361783662e-05,0.017761661879076632,0.023338443468531245,0.05897976651265498,0.001416677317861205,0.0022428399643383366,0.0022428399643383366
50,tGravityAcc,max(),Y,tGravityAcc-max()-Y,0.02262860474897516,4.904491112575969e-05,0.04651676188266788,0.04616010461836053,0.023469066239637505,0.0014562978343281103,0.00602621812837658,0.00602621812837658
51,tGravityAcc,max(),Z,tGravityAcc-max()-Z,0.007624159422780818,0.00010782193116272948,0.015797754510423704,0.01582119302269049,0.021144412101601215,0.0006132052540773195,0.0021033501421414812,0.0021033501421414812
52,tGravityAcc,min(),X,tGravityAcc-min()-X,0.025349301154024565,3.9193545803611694e-05,0.02761598033541081,0.034803096840660304,0.10120328965311202,0.0034514216773912482,0.007481819646000287,0.007481819646000287
53,tGravityAcc,min(),Y,tGravityAcc-min()-Y,0.020396924989602702,1.899133058133071e-05,0.06316376753343178,0.03429921718903477,0.050613477881138305,0.0013561294008767274,0.034401567175728454,0.034401567175728454
54,tGravityAcc,min(),Z,tGravityAcc-min()-Z,0.006363434377824955,0.0,0.022772844603160817,0.013361185708591874,0.028439950872755016,0.00025599451807691324,0.0018436739922600817,0.0018436739922600817
55,tGravityAcc,sma(),,tGravityAcc-sma(),0.0037884914496591603,0.0,0.00531442370773918,0.0028324966888925553,0.006049359727803386,0.0003529436648236046,0.005836440481337033,0.005836440481337033
56,tGravityAcc,energy(),X,tGravityAcc-energy()-X,0.030037330161433985,0.0,0.016900238649782254,0.0203301363262924,0.12387988214566927,0.0029731153085868797,0.0030904125698129315,0.0030904125698129315
57,tGravityAcc,energy(),Y,tGravityAcc-energy()-Y,0.01624866068202297,2.950605952279949e-05,0.015984207815061557,0.02185859725795626,0.03673490879333796,0.0009386526320419816,0.01639429029440986,0.01639429029440986
58,tGravityAcc,energy(),Z,tGravityAcc-energy()-Z,0.005751794719084742,0.0,0.0036243304635221046,0.010003234704202148,0.036347780476968156,0.00039295115369720763,0.002001366920352768,0.002001366920352768
59,tGravityAcc,iqr(),X,tGravityAcc-iqr()-X,0.0015142689624754637,3.927924724275825e-05,0.0031368693981714255,0.0012523875150628435,0.0015841430331821201,0.0010766682506048984,0.00029753648091670115,0.00029753648091670115
60,tGravityAcc,iqr(),Y,tGravityAcc-iqr()-Y,0.0009357272214659275,0.0,0.0011553614615254677,0.00033830376475269214,0.00065048880180615,0.0007153602845969149,0.000809388584314471,0.000809388584314471
61,tGravityAcc,iqr(),Z,tGravityAcc-iqr()-Z,0.0005481868541775913,3.9134191418667106e-05,0.00039427756374296394,0.00016180998879216954,0.0005673070349570725,0.0011779139339091694,0.0004153301882989984,0.0004153301882989984
62,tGravityAcc,entropy(),X,tGravityAcc-entropy()-X,0.0021853969059141545,0.0,0.00027340443711117846,0.0002894297157873555,0.0011112234097749554,0.0028703606094477824,0.004178313251747546,0.004178313251747546
63,tGravityAcc,entropy(),Y,tGravityAcc-entropy()-Y,0.004697201554688663,0.0,0.01007437184042787,0.0058834652114421295,0.0021839700954655117,1.7330649800157064e-05,0.0005763091983825058,0.0005763091983825058
64,tGravityAcc,entropy(),Z,tGravityAcc-entropy()-Z,0.00032022883514152813,1.9744480716160725e-05,0.0005467426736005255,0.0006880858461018526,0.00022427310637418237,3.403657931849931e-05,0.00011817365623271809,0.00011817365623271809
65,tGravityAcc,arCoeff(),"X,1","tGravityAcc-arCoeff()-X,1",0.00946913505214547,0.0,0.0024507142389001897,0.001259576703741265,0.00027122012161859006,0.021981833945493762,0.0019136847841452684,0.0019136847841452684
66,tGravityAcc,arCoeff(),"X,2","tGravityAcc-arCoeff()-X,2",0.00758872243615004,0.0,0.0005620917487007434,0.000375438970683032,0.0005961483362933982,0.017401094609449653,0.0005553078894682145,0.0005553078894682145
67,tGravityAcc,arCoeff(),"X,3","tGravityAcc-arCoeff()-X,3",0.0031232858671176055,1.9691625452772122e-05,0.0006881322951216638,0.00031781871716009025,0.002381135062744543,0.017301364808058495,0.0008661914644482068,0.0008661914644482068
68,tGravityAcc,arCoeff(),"X,4","tGravityAcc-arCoeff()-X,4",0.0013760632416385692,0.0,0.001112002771871235,0.000673551447419169,3.895720279866701e-05,0.005430530694406723,0.00434821095585276,0.00434821095585276
69,tGravityAcc,arCoeff(),"Y,1","tGravityAcc-arCoeff()-Y,1",0.009097407130743095,0.0,0.0019719342315735553,0.0010900128326530615,0.00030729013826946347,0.009219674489930626,0.006304508232785083,0.006304508232785083
70,tGravityAcc,arCoeff(),"Y,2","tGravityAcc-arCoeff()-Y,2",0.0052792846715089044,0.0,0.0009414959279997589,0.0004963842834037662,0.0002455580919774956,0.015285596221642519,0.014557737691147299,0.014557737691147299
71,tGravityAcc,arCoeff(),"Y,3","tGravityAcc-arCoeff()-Y,3",0.009148926431613764,0.0,0.00043861869516176024,0.00037990736529223496,9.36042616531916e-05,0.008481629967171852,0.01219477485545525,0.01219477485545525
72,tGravityAcc,arCoeff(),"Y,4","tGravityAcc-arCoeff()-Y,4",0.0050360615499356045,0.0,0.0008289793089625044,0.0013399881923637383,0.00019371204707806214,0.0023111161077490425,0.0067243055122987614,0.0067243055122987614
73,tGravityAcc,arCoeff(),"Z,1","tGravityAcc-arCoeff()-Z,1",0.007828429762711224,0.0,0.0004769777070931942,0.001249396412333995,2.7105447276624306e-05,0.007533564964190635,0.024694403086782894,0.024694403086782894
74,tGravityAcc,arCoeff(),"Z,2","tGravityAcc-arCoeff()-Z,2",0.009108896434585272,0.0,0.000414367717893993,0.0004894789056743326,0.001322501199933165,0.00664418078423105,0.022902512961329294,0.022902512961329294
75,tGravityAcc,arCoeff(),"Z,3","tGravityAcc-arCoeff()-Z,3",0.009869426003075636,0.0,0.0004106902227305452,0.00030748530041351094,0.00032374855373931943,0.008461607588424827,0.016129519935331658,0.016129519935331658
76,tGravityAcc,arCoeff(),"Z,4","tGravityAcc-arCoeff()-Z,4",0.004491093732424626,0.0,0.0001479008074847221,0.0010487840324084371,1.4243356095970835e-05,0.004224523838620833,0.027565818570839812,0.027565818570839812
77,tGravityAcc,correlation(),"X,Y","tGravityAcc-correlation()-X,Y",0.002295870450123699,0.0,0.0036536874612624905,0.011335744235744261,0.000197167347247296,0.0001879513211036921,0.00020597503111471734,0.00020597503111471734
78,tGravityAcc,correlation(),"X,Z","tGravityAcc-correlation()-X,Z",0.0006550158699964442,9.836789593078484e-06,0.00127993498314434,0.0007115319877442388,0.00014856658062353104,0.00014025105683378825,0.0004905698306591016,0.0004905698306591016
79,tGravityAcc,correlation(),"Y,Z","tGravityAcc-correlation()-Y,Z",0.0011227771287582401,9.811228663590151e-06,0.0011953085322497013,0.0033649678880141925,0.004235239293653429,0.00014831843603796988,0.0001596578097349073,0.0001596578097349073
80,tBodyAccJerk,mean(),X,tBodyAccJerk-mean()-X,0.00013588604467737258,0.0,0.00041806622907686276,0.0003469563545975619,3.352018638396345e-05,0.00013985375608336993,0.00030299147703102846,0.00030299147703102846
81,tBodyAccJerk,mean(),Y,tBodyAccJerk-mean()-Y,0.0001784023047439781,0.0,0.000158653939624928,0.00021911689087606614,3.0163707058289666e-05,0.00010303585956474651,0.00013508987304838158,0.00013508987304838158
82,tBodyAccJerk,mean(),Z,tBodyAccJerk-mean()-Z,0.0001755944366530567,0.0,0.00035459077734038456,0.0003043754376930278,0.0,0.00015124838186275657,3.600634802996117e-05,3.600634802996117e-05
83,tBodyAccJerk,std(),X,tBodyAccJerk-std()-X,0.004279016782828058,0.029941088070501828,0.0009097362755391994,0.003507107996352438,0.0075525046308201945,0.0001542509011323087,1.886952533149728e-05,1.886952533149728e-05
84,tBodyAccJerk,std(),Y,tBodyAccJerk-std()-Y,0.0021659398462467146,0.009951005879294485,0.0003225149095504991,0.0002761695905240299,2.4727642551164564e-05,0.0033464860753879516,0.0004360570429338061,0.0004360570429338061
85,tBodyAccJerk,std(),Z,tBodyAccJerk-std()-Z,0.0005644766733330612,0.0,0.0007231146638405217,0.00024116715474050625,0.0,0.0004960059556739426,0.002287357019175221,0.002287357019175221
86,tBodyAccJerk,mad(),X,tBodyAccJerk-mad()-X,0.0024823696711133944,0.019960594189078962,0.0003746762856829665,0.0003728479625697086,0.000854585238964111,0.0004377508454257299,0.0015713512284307202,0.0015713512284307202
87,tBodyAccJerk,mad(),Y,tBodyAccJerk-mad()-Y,0.002269145539897917,0.01994303775857734,0.0002741484895604334,0.00018080718934978095,0.0019404714707658346,0.01786982657564221,0.0013486613750393268,0.0013486613750393268
88,tBodyAccJerk,mad(),Z,tBodyAccJerk-mad()-Z,0.006191962878543917,4.908748090346724e-06,0.0012274369874787081,0.0014496951601452508,0.00189674385327238,0.00026186811898416313,0.001176041815223892,0.001176041815223892
89,tBodyAccJerk,max(),X,tBodyAccJerk-max()-X,0.001105393945692247,0.009902801953312348,0.0004021890745681249,0.00034242023508962677,4.3677331129192326e-05,0.0004467397504019279,0.002747912299866895,0.002747912299866895
90,tBodyAccJerk,max(),Y,tBodyAccJerk-max()-Y,0.0001670611246573581,0.0,0.00021417663486500478,6.293749575215363e-05,4.9475993062771734e-05,0.003518227920073315,0.0023072088781306475,0.0023072088781306475
91,tBodyAccJerk,max(),Z,tBodyAccJerk-max()-Z,0.0010720647083693419,0.0,2.4480208844260007e-05,0.0003274423294906605,2.977369482297276e-05,0.0005602437947348137,0.0030772737050174703,0.0030772737050174703
92,tBodyAccJerk,min(),X,tBodyAccJerk-min()-X,0.00032378869144057394,6.087596899475496e-07,0.0003226171853638296,0.0005662558494567161,7.246600060918942e-05,0.0005223363369589002,0.0006016233829195521,0.0006016233829195521
93,tBodyAccJerk,min(),Y,tBodyAccJerk-min()-Y,0.00034596979248387427,0.0,0.00014640180874238317,0.00039846693434684196,1.0587073276128153e-05,0.000867668059248158,0.000398242233070861,0.000398242233070861
94,tBodyAccJerk,min(),Z,tBodyAccJerk-min()-Z,0.0004087695547612808,0.0,0.00015487386760459877,0.0006664199410746925,1.067179410593389e-05,0.0008950489255334476,0.0007609950480419775,0.0007609950480419775
95,tBodyAccJerk,sma(),,tBodyAccJerk-sma(),0.0043659329580670965,0.019960951338578163,0.0002746293590747173,0.000869696097542014,4.3687583586936693e-05,0.00045932025818366215,0.0038019628139965727,0.0038019628139965727
96,tBodyAccJerk,energy(),X,tBodyAccJerk-energy()-X,0.014275990174852387,0.04993145179771892,0.001045894118085081,0.001538541505409221,0.002142374098645006,0.000262032845131541,0.0030339038835257488,0.0030339038835257488
97,tBodyAccJerk,energy(),Y,tBodyAccJerk-energy()-Y,0.00446868496662427,0.009965467677781566,0.00011348606178613071,0.00013505476701516773,0.0001055392017473522,0.005903864296964737,0.0015964714077591816,0.0015964714077591816
98,tBodyAccJerk,energy(),Z,tBodyAccJerk-energy()-Z,0.0004055957029842612,0.0,0.00015250170159320113,0.002568757382087967,6.304703699661682e-05,0.0007947409312379022,0.0012735253802969241,0.0012735253802969241
99,tBodyAccJerk,iqr(),X,tBodyAccJerk-iqr()-X,0.008223544574539896,0.019990029789810723,0.000473804073287431,0.0003901244669466623,0.002527026310540698,0.000570802053199991,0.0009298142100253447,0.0009298142100253447
100,tBodyAccJerk,iqr(),Y,tBodyAccJerk-iqr()-Y,0.0022805559380342693,0.009970571678744163,0.00039387676358649816,0.0007671109783657609,7.237903546109031e-05,0.006325783596604087,0.002710271732914963,0.002710271732914963
101,tBodyAccJerk,iqr(),Z,tBodyAccJerk-iqr()-Z,0.002235204142401785,0.0,0.0002605434796058235,0.0006311789439325441,9.036511164573918e-05,0.0006614712098608273,0.0028343009025492204,0.0028343009025492204
102,tBodyAccJerk,entropy(),X,tBodyAccJerk-entropy()-X,0.004876471308402031,3.1379738301379965e-05,0.0001504487149784433,0.0003073339326577784,1.2215510572332477e-05,0.003498787549966233,0.000201795518035633,0.000201795518035633
103,tBodyAccJerk,entropy(),Y,tBodyAccJerk-entropy()-Y,0.0024813797883647556,0.03991136438958595,0.0003511452559741354,0.0005361836892483177,0.0036409619086824542,0.0006457339821645923,0.00039237830322290667,0.00039237830322290667
104,tBodyAccJerk,entropy(),Z,tBodyAccJerk-entropy()-Z,0.002408259232110154,0.0,0.00031981609836335864,0.0010185564607017152,5.749295457740301e-05,0.002351425819642679,0.0003983952740209007,0.0003983952740209007
105,tBodyAccJerk,arCoeff(),"X,1","tBodyAccJerk-arCoeff()-X,1",0.0004691255853436209,0.0,0.0007132128349597633,0.0001924232405244239,1.9115823455478842e-05,0.00011280248311825426,0.00014886115514520538,0.00014886115514520538
106,tBodyAccJerk,arCoeff(),"X,2","tBodyAccJerk-arCoeff()-X,2",0.0001684131302561382,0.0,0.00013713100788762369,0.0004482243278828757,5.002558616557744e-05,2.521637427993725e-05,9.18324149067575e-05,9.18324149067575e-05
107,tBodyAccJerk,arCoeff(),"X,3","tBodyAccJerk-arCoeff()-X,3",0.0002321477718717456,0.0,0.0003486358106091815,0.0005264596097369084,7.860847421127611e-05,0.0005655150191395675,0.0001476772965808606,0.0001476772965808606
108,tBodyAccJerk,arCoeff(),"X,4","tBodyAccJerk-arCoeff()-X,4",0.0002352796346739531,0.0,0.00037207348898066884,0.00040933987110251054,0.00011366114128329768,0.0003003075365247267,0.0002599078310098679,0.0002599078310098679
109,tBodyAccJerk,arCoeff(),"Y,1","tBodyAccJerk-arCoeff()-Y,1",0.00012961571068722546,0.0,0.0003505698628328086,0.0003749545503266665,5.336126210344519e-06,8.492000432474945e-05,0.00020056192660734197,0.00020056192660734197
110,tBodyAccJerk,arCoeff(),"Y,2","tBodyAccJerk-arCoeff()-Y,2",0.00022496945073738187,0.0,0.0003698618252179401,0.00028207208888613616,1.1221503375824821e-05,0.00012390943131312918,0.0001805917213014164,0.0001805917213014164
111,tBodyAccJerk,arCoeff(),"Y,3","tBodyAccJerk-arCoeff()-Y,3",0.0001843770032057634,9.825166462095281e-06,0.0002925949607004849,0.0002686686819393388,2.5928939065288258e-05,0.00011685504996411546,0.00031705675559727157,0.00031705675559727157
112,tBodyAccJerk,arCoeff(),"Y,4","tBodyAccJerk-arCoeff()-Y,4",0.0002722467702340877,0.0,0.0005569517816111287,0.0003849998615836211,5.764998322727353e-05,0.0002705619746155421,9.83522157310024e-05,9.83522157310024e-05
113,tBodyAccJerk,arCoeff(),"Z,1","tBodyAccJerk-arCoeff()-Z,1",0.0002292412070432896,0.0,0.00030146884907061394,0.00044115353776246326,0.0,0.00020924991218225454,0.0006972631967890518,0.0006972631967890518
114,tBodyAccJerk,arCoeff(),"Z,2","tBodyAccJerk-arCoeff()-Z,2",0.00027677653190790716,2.8230324343785298e-05,0.00040480169096502054,0.00039181164130934644,9.170207767197813e-05,0.00028491536670205653,0.0003756925078291199,0.0003756925078291199
115,tBodyAccJerk,arCoeff(),"Z,3","tBodyAccJerk-arCoeff()-Z,3",0.00022038039728674964,0.0,0.00013197414515400124,0.0006318841929738499,0.0,5.437502842864057e-05,0.00035428936053010787,0.00035428936053010787
116,tBodyAccJerk,arCoeff(),"Z,4","tBodyAccJerk-arCoeff()-Z,4",0.0003198989302457032,0.0,0.0003075380338726536,0.0002850356644738941,1.3286498748047695e-05,0.00023300787006112262,0.0003949186842286484,0.0003949186842286484
117,tBodyAccJerk,correlation(),"X,Y","tBodyAccJerk-correlation()-X,Y",0.001382895476710922,2.9530320886063885e-05,0.000585810666419382,0.0006768174362959976,6.677660270761084e-05,0.0027360704624576227,0.0006734572383363357,0.0006734572383363357
118,tBodyAccJerk,correlation(),"X,Z","tBodyAccJerk-correlation()-X,Z",0.0004145638833777113,0.0,0.0004695057862570228,0.0006428186433813416,0.00014140365422147725,1.4770881768888458e-05,0.0005543602227559085,0.0005543602227559085
119,tBodyAccJerk,correlation(),"Y,Z","tBodyAccJerk-correlation()-Y,Z",0.00035213741714013215,0.0,0.0005796100677656694,0.0004004431391364941,0.0007774482143833248,0.0003898951735978812,0.0005168451886675637,0.0005168451886675637
120,tBodyGyro,mean(),X,tBodyGyro-mean()-X,0.0009047308884061161,0.0,0.0008581164744718868,0.0018428741083902581,0.00021707926414256837,0.001555935483697077,0.0013637887050551968,0.0013637887050551968
121,tBodyGyro,mean(),Y,tBodyGyro-mean()-Y,0.00039634440571371927,0.0,0.0007977103716752601,0.00037242342358454015,8.96641085735336e-05,0.0016067858326447733,0.0004752808598192837,0.0004752808598192837
122,tBodyGyro,mean(),Z,tBodyGyro-mean()-Z,0.0005265321592234876,0.0,0.0019350014794815124,0.001969900678344484,0.0007010418250057294,0.000822960230236821,0.0005228173533533584,0.0005228173533533584
123,tBodyGyro,std(),X,tBodyGyro-std()-X,0.0017563974072396019,0.0,0.0029356308083707387,0.009832053678280219,0.00012296697471880558,0.00019159330461381764,0.0003027637373261001,0.0003027637373261001
124,tBodyGyro,std(),Y,tBodyGyro-std()-Y,0.0008003251386484299,0.0,0.0001382422110841936,0.0006641047380777507,0.00395314616150828,0.000138698138769707,0.00016818694480974026,0.00016818694480974026
125,tBodyGyro,std(),Z,tBodyGyro-std()-Z,0.0005433637721480811,0.0,0.00043219968065534196,0.0028989166698527064,0.00046681768461803036,0.0004521942680184319,0.001351381992971857,0.001351381992971857
126,tBodyGyro,mad(),X,tBodyGyro-mad()-X,0.002997105367440212,1.959870741858199e-05,0.004451670345701994,0.006501974004574854,4.90918321930014e-05,0.0002422575778342783,0.0002490887930617914,0.0002490887930617914
127,tBodyGyro,mad(),Y,tBodyGyro-mad()-Y,0.000655409935620467,5.884457407752297e-05,0.0013360704022904004,0.0010968279223825084,6.885568884814375e-05,0.00015058757553840978,0.0030075154524853314,0.0030075154524853314
128,tBodyGyro,mad(),Z,tBodyGyro-mad()-Z,0.0008884052982078547,0.0,0.0002437828899305165,0.0015012999503290845,0.0010185569507207288,0.0009333424673043007,0.0013999992850536685,0.0013999992850536685
129,tBodyGyro,max(),X,tBodyGyro-max()-X,0.003616362263130583,0.0,0.005046951321670885,0.013676921076759732,6.912174077929792e-05,0.00019529158116711595,0.00039191378334065463,0.00039191378334065463
130,tBodyGyro,max(),Y,tBodyGyro-max()-Y,0.00033347323446359615,0.0,0.0003341376743986877,0.002146364181345004,8.898302253023736e-05,0.0001419698903977574,0.00025116052766910595,0.00025116052766910595
131,tBodyGyro,max(),Z,tBodyGyro-max()-Z,0.0005258988780115652,0.0,0.0002498971258657175,0.0025529372491420402,3.2718018417140196e-05,4.779570606732752e-05,0.0006749505927375405,0.0006749505927375405
132,tBodyGyro,min(),X,tBodyGyro-min()-X,0.0011702981488806914,9.850151341975011e-06,0.004135001833110258,0.002993146805975302,4.307843248205214e-05,0.0005186163729647429,0.0001324601788747399,0.0001324601788747399
133,tBodyGyro,min(),Y,tBodyGyro-min()-Y,0.00019542768996337425,0.0,0.0003197871016031752,0.0012468199002635626,8.002869441087231e-05,8.461889347124914e-05,0.0005294090027222396,0.0005294090027222396
134,tBodyGyro,min(),Z,tBodyGyro-min()-Z,0.0003643405614047058,0.0,0.0007507350132460402,0.0017143594502711402,0.0073062644360592606,0.00027163803223705123,0.0004480463831405221,0.0004480463831405221
135,tBodyGyro,sma(),,tBodyGyro-sma(),0.0023304370752858508,0.0,0.0044257507142934395,0.0006873206266139178,1.5057759876457259e-05,0.00045991456401307763,0.0005147475953622236,0.0005147475953622236
136,tBodyGyro,energy(),X,tBodyGyro-energy()-X,0.001318422257221465,0.0,0.002060819074029223,0.0022997238232339663,0.00019853728969226628,0.0006358046598567993,0.0002850793202053347,0.0002850793202053347
137,tBodyGyro,energy(),Y,tBodyGyro-energy()-Y,0.00031322500380672407,0.0,0.0013460043986249334,0.00129230695523254,0.00021993235754174816,0.00012578213620367972,0.0010091860246521415,0.0010091860246521415
138,tBodyGyro,energy(),Z,tBodyGyro-energy()-Z,0.0005988003704635736,0.0,0.007267575275203029,0.0009904131511697576,0.0002216933047940522,0.0003799605134653714,0.0013555253379853988,0.0013555253379853988
139,tBodyGyro,iqr(),X,tBodyGyro-iqr()-X,0.0028039782930940876,0.0,0.004073214811322086,0.00903250070963724,0.00022780177406348136,7.181016684765778e-05,0.0001781882410883911,0.0001781882410883911
140,tBodyGyro,iqr(),Y,tBodyGyro-iqr()-Y,0.0005377687979960014,0.01986328103356924,0.0014217145617662324,0.001222258409709648,0.005897522726886118,8.470343040154156e-05,0.0006026751344087134,0.0006026751344087134
141,tBodyGyro,iqr(),Z,tBodyGyro-iqr()-Z,0.000599217379168996,7.377599247470536e-06,0.0027436236146351363,0.0008147251645178828,0.0,0.0011111869674518317,0.0014937751635179164,0.0014937751635179164
142,tBodyGyro,entropy(),X,tBodyGyro-entropy()-X,0.0012360018812753804,0.0,0.0035230028791820704,0.004820385394064744,0.00020425331536197308,0.0023652970285968794,0.0002753043944558246,0.0002753043944558246
143,tBodyGyro,entropy(),Y,tBodyGyro-entropy()-Y,0.000345815958073849,0.0,0.00045996456711225645,0.0005859572627559415,0.0002572221673842827,0.00023131216715707503,5.786650476065021e-05,5.786650476065021e-05
144,tBodyGyro,entropy(),Z,tBodyGyro-entropy()-Z,0.0004678130743026931,0.0,0.000920499164702242,0.0014882307824117251,0.00034307267608213725,0.00026777943312550416,0.0003058992843142745,0.0003058992843142745
145,tBodyGyro,arCoeff(),"X,1","tBodyGyro-arCoeff()-X,1",0.0007907661323183054,0.0,0.004277412791388216,0.0024954800243654008,5.136572826839942e-05,0.00023100169850602512,0.0003689840249259094,0.0003689840249259094
146,tBodyGyro,arCoeff(),"X,2","tBodyGyro-arCoeff()-X,2",0.0002340690369367836,0.0,0.0003999112953861521,0.00021517011023316335,1.908730050091741e-05,0.0002466092629768652,0.0003615778645675585,0.0003615778645675585
147,tBodyGyro,arCoeff(),"X,3","tBodyGyro-arCoeff()-X,3",0.0002951764852891471,0.0,0.0003233881415021207,0.0002647161610009879,3.0753976282871144e-05,0.000324537947741388,1.9447725250789947e-05,1.9447725250789947e-05
148,tBodyGyro,arCoeff(),"X,4","tBodyGyro-arCoeff()-X,4",0.0003196029322316101,0.0,0.0010222392010437403,0.001074274892387817,0.0,0.0002040654612429764,0.00012129577286490511,0.00012129577286490511
149,tBodyGyro,arCoeff(),"Y,1","tBodyGyro-arCoeff()-Y,1",0.0007386138746326839,0.0,0.0009294031956718655,0.00115533960025663,0.00029401884413765556,0.00011536990156275224,0.0004496665161707545,0.0004496665161707545
150,tBodyGyro,arCoeff(),"Y,2","tBodyGyro-arCoeff()-Y,2",0.00029764422811186556,0.0,0.000776441789242658,0.0007945115231337098,0.00024911669786795626,8.178607443465543e-05,0.00012472117459670024,0.00012472117459670024
151,tBodyGyro,arCoeff(),"Y,3","tBodyGyro-arCoeff()-Y,3",0.00018062456961124857,0.0,0.0003905060352263578,0.0005724160865171587,0.0,0.00025801009198514913,0.0001805312165697841,0.0001805312165697841
152,tBodyGyro,arCoeff(),"Y,4","tBodyGyro-arCoeff()-Y,4",0.00022846715668161996,0.0,0.0005378163299962291,0.0004033089142106147,0.00011318529591664519,0.0004614701861337817,0.000592615091699496,0.000592615091699496
153,tBodyGyro,arCoeff(),"Z,1","tBodyGyro-arCoeff()-Z,1",0.00031478777521157654,0.0,0.00023623725509804984,0.00037306009314052213,1.940244360995213e-06,0.00032009392598204427,0.00017589963680852077,0.00017589963680852077
154,tBodyGyro,arCoeff(),"Z,2","tBodyGyro-arCoeff()-Z,2",0.0002140297219820452,0.0,0.0005631441107507275,0.0006840884442903507,0.00016413840300973128,0.0001500087575871014,7.089740173346718e-05,7.089740173346718e-05
155,tBodyGyro,arCoeff(),"Z,3","tBodyGyro-arCoeff()-Z,3",0.00015963691243378695,0.0,0.00018670446442839873,0.00039520466077991393,5.85092863856448e-05,0.00016745242381188268,6.42802213149797e-05,6.42802213149797e-05
156,tBodyGyro,arCoeff(),"Z,4","tBodyGyro-arCoeff()-Z,4",0.0002508221672379863,0.0,0.0005194551812916769,0.0007022763267278642,0.0,0.0014498506352967303,0.00035869976680315887,0.00035869976680315887
157,tBodyGyro,correlation(),"X,Y","tBodyGyro-correlation()-X,Y",0.0008291988709191952,0.0,0.002496992144861405,0.001035106387381018,7.96148792770126e-05,0.00039940847252762783,0.0006376300327738502,0.0006376300327738502
158,tBodyGyro,correlation(),"X,Z","tBodyGyro-correlation()-X,Z",0.0007739058743527739,0.0,0.000558866853293868,0.0011386942758357082,7.335681348990283e-05,0.0007440313464757775,0.0023494906228877514,0.0023494906228877514
159,tBodyGyro,correlation(),"Y,Z","tBodyGyro-correlation()-Y,Z",0.0014462242733030818,0.0,0.0011514460807364305,0.0012776246198212384,0.0005362014932862294,0.0003532604024826785,0.0010779339856019474,0.0010779339856019474
